layer,name,status,family,risk,references,file,line,evidence
midfunc,jff_LSL_w_reg,audited,LSL_w_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4397,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSLW,audited,LSLW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4503,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_b_imm,audited,LSR_b_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4600,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_b_reg,audited,LSR_b_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4741,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_l_imm,audited,LSR_l_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4658,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_l_reg,audited,LSR_l_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4823,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_w_imm,audited,LSR_w_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4629,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSR_w_reg,audited,LSR_w_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4782,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_LSRW,audited,LSRW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4892,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_MOVE_b,audited,MOVE,94,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5053,BasiliskII/docs/AARCH64_JIT_AUDIT_MOVE_LIFECYCLE.md
midfunc,jff_MOVE_b_imm,audited,MOVE_b_imm,94,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,4995,BasiliskII/docs/AARCH64_JIT_AUDIT_MOVE_LIFECYCLE.md
midfunc,jff_MOVE_l,unreachable,MOVE,94,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5103,i_MOVE routes long flags through genflags and storage through genastore; the legacy MOVE.L MIDFUNC is not selected
midfunc,jff_MOVE_l_imm,unreachable,MOVE_l_imm,94,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5038,no path from configured generated/support/FPU compiler roots
midfunc,jff_MOVE_w,audited,MOVE,94,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5078,BasiliskII/docs/AARCH64_JIT_AUDIT_MOVE_LIFECYCLE.md
midfunc,jff_MOVE_w_imm,audited,MOVE_w_imm,94,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5012,BasiliskII/docs/AARCH64_JIT_AUDIT_MOVE_LIFECYCLE.md
midfunc,jff_MULS,unreachable,MULS,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5315,no path from configured generated/support/FPU compiler roots
midfunc,jff_MULS32,audited,MULS,68,12,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5341,BasiliskII/docs/AARCH64_JIT_AUDIT_MULL_LIFECYCLE.md
midfunc,jff_MULS64,audited,MULS,68,12,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5400,BasiliskII/docs/AARCH64_JIT_AUDIT_MULL_LIFECYCLE.md
midfunc,jff_MULU,unreachable,MULU,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5450,no path from configured generated/support/FPU compiler roots
midfunc,jff_MULU32,audited,MULU,68,11,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5489,BasiliskII/docs/AARCH64_JIT_AUDIT_MULL_LIFECYCLE.md
midfunc,jff_MULU64,audited,MULU,68,12,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5523,BasiliskII/docs/AARCH64_JIT_AUDIT_MULL_LIFECYCLE.md
midfunc,jff_MV2SCCR,unreviewed,MV2SCCR,68,24,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8904,reachable; no accepted family-level closure report
midfunc,jff_NBCD_b,audited,NBCD,68,16,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8129,BasiliskII/docs/AARCH64_JIT_AUDIT_BCD.md
midfunc,jff_NEG_b,unreachable,NEG,88,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5586,no path from configured generated/support/FPU compiler roots
midfunc,jff_NEG_l,unreachable,NEG,88,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5616,no path from configured generated/support/FPU compiler roots
midfunc,jff_NEG_w,unreachable,NEG,88,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5601,no path from configured generated/support/FPU compiler roots
midfunc,jff_NEGX_b,unreachable,NEGX,97,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5698,no path from configured generated/support/FPU compiler roots
midfunc,jff_NEGX_l,unreachable,NEGX,97,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5756,no path from configured generated/support/FPU compiler roots
midfunc,jff_NEGX_w,unreachable,NEGX,97,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5727,no path from configured generated/support/FPU compiler roots
midfunc,jff_NOT_b,unreachable,NOT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5851,no path from configured generated/support/FPU compiler roots
midfunc,jff_NOT_l,unreachable,NOT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5889,no path from configured generated/support/FPU compiler roots
midfunc,jff_NOT_w,unreachable,NOT,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,5870,no path from configured generated/support/FPU compiler roots
midfunc,jff_OR_b,unreviewed,OR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6038,reachable; no accepted family-level closure report
midfunc,jff_OR_b_imm,unreviewed,OR_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6018,reachable; no accepted family-level closure report
midfunc,jff_OR_l,unreviewed,OR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6121,reachable; no accepted family-level closure report
midfunc,jff_OR_l_imm,unreviewed,OR_l_imm,80,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6108,reachable; no accepted family-level closure report
midfunc,jff_OR_w,unreviewed,OR,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6083,reachable; no accepted family-level closure report
midfunc,jff_OR_w_imm,unreviewed,OR_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6063,reachable; no accepted family-level closure report
midfunc,jff_ORSR,audited,ORSR,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6151,BasiliskII/docs/AARCH64_JIT_AUDIT_ADDX_SUBX_CCR.md
midfunc,jff_ROL_b,audited,ROL,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6384,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROL_b_imm,audited,ROL_b_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6234,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROL_l,audited,ROL,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6471,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROL_l_imm,audited,ROL_l_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6290,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROL_w,audited,ROL,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6428,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROL_w_imm,audited,ROL_w_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6263,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROLW,audited,ROLW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6535,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_b,audited,ROR,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7025,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_b_imm,audited,ROR_b_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6897,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_l,audited,ROR,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7082,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_l_imm,audited,ROR_l_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6944,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_w,audited,ROR,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7054,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROR_w_imm,audited,ROR_w_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6921,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_RORW,audited,RORW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7132,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md
midfunc,jff_ROXL_b,audited,ROXL,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6674,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXL_l,audited,ROXL,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6784,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXL_w,audited,ROXL,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,6730,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXLW,audited,ROXLW,68,14,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8829,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXR_b,audited,ROXR,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7261,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXR_l,audited,ROXR,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7366,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXR_w,audited,ROXR,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7315,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_ROXRW,audited,ROXRW,68,14,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8866,BasiliskII/docs/AARCH64_JIT_AUDIT_ROTATES.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jff_SBCD_b,audited,SBCD,68,4,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8115,BasiliskII/docs/AARCH64_JIT_AUDIT_BCD.md
midfunc,jff_SUB_b,unreviewed,SUB,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7606,reachable; no accepted family-level closure report
midfunc,jff_SUB_b_imm,unreviewed,SUB_b_imm,80,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7590,reachable; no accepted family-level closure report
midfunc,jff_SUB_l,unreviewed,SUB,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7680,reachable; no accepted family-level closure report
midfunc,jff_SUB_l_imm,unreviewed,SUB_l_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7662,reachable; no accepted family-level closure report
midfunc,jff_SUB_w,unreviewed,SUB,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7642,reachable; no accepted family-level closure report
midfunc,jff_SUB_w_imm,unreviewed,SUB_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7626,reachable; no accepted family-level closure report
midfunc,jff_SUBX_b,unreachable,SUBX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7849,no path from configured generated/support/FPU compiler roots
midfunc,jff_SUBX_l,unreachable,SUBX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7929,no path from configured generated/support/FPU compiler roots
midfunc,jff_SUBX_w,unreachable,SUBX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,7889,no path from configured generated/support/FPU compiler roots
midfunc,jff_SWAP,unreachable,SWAP,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8250,no path from configured generated/support/FPU compiler roots
midfunc,jff_TAS,audited,TAS,97,16,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8793,BasiliskII/docs/AARCH64_JIT_AUDIT_TAS_LIFECYCLE.md
midfunc,jff_TST_b,unreviewed,TST,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8296,reachable; no accepted family-level closure report
midfunc,jff_TST_b_imm,unreviewed,TST_b_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8288,reachable; no accepted family-level closure report
midfunc,jff_TST_l,unreviewed,TST,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8344,reachable; no accepted family-level closure report
midfunc,jff_TST_l_imm,unreviewed,TST_l_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8336,reachable; no accepted family-level closure report
midfunc,jff_TST_w,unreviewed,TST,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8320,reachable; no accepted family-level closure report
midfunc,jff_TST_w_imm,unreviewed,TST_w_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,8312,reachable; no accepted family-level closure report
midfunc,jnf_ADD_b,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,135,reachable; no accepted family-level closure report
midfunc,jnf_ADD_b_imm,unreviewed,ADD_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,115,reachable; no accepted family-level closure report
midfunc,jnf_ADD_im8,unreachable,ADD_im8,80,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,99,no path from configured generated/support/FPU compiler roots
midfunc,jnf_ADD_l,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,221,reachable; no accepted family-level closure report
midfunc,jnf_ADD_l_imm,unreviewed,ADD_l_imm,80,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,200,reachable; no accepted family-level closure report
midfunc,jnf_ADD_w,unreviewed,ADD,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,180,reachable; no accepted family-level closure report
midfunc,jnf_ADD_w_imm,unreviewed,ADD_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,155,reachable; no accepted family-level closure report
midfunc,jnf_ADDA_l,unreviewed,ADDA,68,26,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,414,reachable; no accepted family-level closure report
midfunc,jnf_ADDA_l_imm,unreviewed,ADDA_l_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,392,reachable; no accepted family-level closure report
midfunc,jnf_ADDA_w,unreviewed,ADDA,68,26,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,377,reachable; no accepted family-level closure report
midfunc,jnf_ADDA_w_imm,unreviewed,ADDA_w_imm,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,356,reachable; no accepted family-level closure report
midfunc,jnf_ADDX_b,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,445,no path from configured generated/support/FPU compiler roots
midfunc,jnf_ADDX_l,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,483,no path from configured generated/support/FPU compiler roots
midfunc,jnf_ADDX_w,unreachable,ADDX,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,464,no path from configured generated/support/FPU compiler roots
midfunc,jnf_AND_b,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,684,reachable; no accepted family-level closure report
midfunc,jnf_AND_b_imm,unreviewed,AND_b_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,668,reachable; no accepted family-level closure report
midfunc,jnf_AND_l,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,756,reachable; no accepted family-level closure report
midfunc,jnf_AND_l_imm,unreviewed,AND_l_imm,80,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,740,reachable; no accepted family-level closure report
midfunc,jnf_AND_w,unreviewed,AND,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,720,reachable; no accepted family-level closure report
midfunc,jnf_AND_w_imm,unreviewed,AND_w_imm,80,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,704,reachable; no accepted family-level closure report
midfunc,jnf_ANDSR_w,audited,ANDSR,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,9105,BasiliskII/docs/AARCH64_JIT_AUDIT_ADDX_SUBX_CCR.md
midfunc,jnf_ASLW,audited,ASLW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1204,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_b_imm,audited,ASR_b_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1258,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_b_reg,audited,ASR_b_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1393,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_l_imm,audited,ASR_l_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1290,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_l_reg,audited,ASR_l_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1435,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_w_imm,audited,ASR_w_imm,68,2,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1274,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASR_w_reg,audited,ASR_w_reg,68,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1414,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_ASRW,audited,ASRW,68,7,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1603,BasiliskII/docs/AARCH64_JIT_AUDIT_REGISTER_SHIFTS.md; AARCH64_JIT_AUDIT_MEMORY_SHIFTS_ROX.md
midfunc,jnf_BCHG_b,audited,BCHG,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1663,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCHG_b_imm,audited,BCHG_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1647,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCHG_l,audited,BCHG,90,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1684,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCHG_l_imm,audited,BCHG_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1655,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCLR_b,audited,BCLR,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1819,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCLR_b_imm,audited,BCLR_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1797,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCLR_l,audited,BCLR,90,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1839,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BCLR_l_imm,audited,BCLR_l_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1805,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BFINS_dd,unreachable,BFINS_dd,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2155,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS_di,unreachable,BFINS_di,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2017,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS_id,unreachable,BFINS_id,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2083,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS_ii,unreachable,BFINS_ii,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1951,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS2_dd,unreachable,BFINS2_dd,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2371,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS2_di,unreachable,BFINS2_di,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2233,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS2_id,unreachable,BFINS2_id,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2299,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BFINS2_ii,unreachable,BFINS2_ii,68,0,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,1982,no path from configured generated/support/FPU compiler roots
midfunc,jnf_BSET_b,audited,BSET,90,18,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2479,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BSET_b_imm,audited,BSET_b_imm,90,1,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2463,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
midfunc,jnf_BSET_l,audited,BSET,90,3,BasiliskII/src/uae_cpu_2026/compiler/compemu_midfunc_arm64_2.cpp,2500,BasiliskII/docs/AARCH64_JIT_AUDIT_CLASSIC_BITOPS.md
